RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,BaseDate,2023-04-30,2023-06-30,2024-03-31
84794,20677,61060,zip,IL,IL,Orangeville,"Freeport, IL",Stephenson County,2023-03-31,0.1,0.1,2.9
63850,20683,15034,zip,PA,PA,Dravosburg,"Pittsburgh, PA",Allegheny County,2023-03-31,-1.8,-2.9,-3.0
87787,20689,67882,zip,KS,KS,Wright,"Dodge City, KS",Ford County,2023-03-31,,9.2,9.8
99289,20689,97443,zip,OR,OR,Glide,"Roseburg, OR",Douglas County,2023-03-31,0.3,0.4,2.1
64194,20689,15622,zip,PA,PA,Champion,"Pittsburgh, PA",Fayette County,2023-03-31,1.0,1.1,0.2
78249,20689,46763,zip,IN,IN,Laotto,"Kendallville, IN",Noble County,2023-03-31,1.5,2.1,3.9
86876,20696,65617,zip,MO,MO,Brighton,"Springfield, MO",Polk County,2023-03-31,0.9,1.6,5.1
65444,20696,18354,zip,PA,PA,Sciota,"East Stroudsburg, PA",Monroe County,2023-03-31,-0.2,-0.4,3.2
75416,20696,39751,zip,MS,MS,Mathiston,"Starkville, MS",Webster County,2023-03-31,0.8,0.6,0.0
88192,20704,68824,zip,NE,NE,Cairo,"Grand Island, NE",Hall County,2023-03-31,0.5,0.6,1.0
91597,20704,76857,zip,TX,TX,May,"Brownwood, TX",Brown County,2023-03-31,0.3,-0.4,-0.3
66555,20704,20688,zip,MD,MD,Solomons,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Calvert County,2023-03-31,0.3,0.0,-0.8
98254,20710,95524,zip,CA,CA,Bayside,"Eureka-Arcata, CA",Humboldt County,2023-03-31,0.0,-0.1,-1.9
59556,20710,04562,zip,ME,ME,Phippsburg,"Portland-South Portland, ME",Sagadahoc County,2023-03-31,0.3,0.2,1.6
85203,20710,61859,zip,IL,IL,Ogden,"Champaign-Urbana, IL",Champaign County,2023-03-31,-0.2,-1.2,-1.3
70617,20714,29635,zip,SC,SC,Marietta,"Greenville-Anderson, SC",Greenville County,2023-03-31,-1.0,-1.1,0.5
64172,20721,15558,zip,PA,PA,Salisbury,"Somerset, PA",Somerset County,2023-03-31,0.9,0.4,1.3
69031,20721,26448,zip,WV,WV,Wallace,"Clarksburg, WV",Harrison County,2023-03-31,-0.4,-1.6,-2.9
98082,20725,95258,zip,CA,CA,Woodbridge,"Stockton, CA",San Joaquin County,2023-03-31,0.0,-0.5,-0.6
98282,20725,95560,zip,CA,CA,Redway,"Eureka-Arcata, CA",Humboldt County,2023-03-31,-0.4,-1.4,-2.6
80192,20725,50162,zip,IA,IA,Melbourne,"Marshalltown, IA",Marshall County,2023-03-31,-0.1,0.6,2.3
84218,20725,59846,zip,MT,MT,Huson,"Missoula, MT",Missoula County,2023-03-31,-0.5,-1.1,1.1
64464,20735,16133,zip,PA,PA,Jackson Center,"Youngstown-Warren-Boardman, OH-PA",Mercer County,2023-03-31,1.5,2.0,1.8
68469,20743,25124,zip,WV,WV,Kenna,"Huntington-Ashland, WV-KY-OH",Putnam County,2023-03-31,0.5,0.2,-0.3
77361,20743,44853,zip,OH,OH,New Riegel,"Tiffin, OH",Seneca County,2023-03-31,1.1,1.2,1.5
81385,20743,53561,zip,WI,WI,Merrimac,"Baraboo, WI",Sauk County,2023-03-31,0.1,-0.6,0.5
84258,20743,59925,zip,MT,MT,Marion,"Kalispell, MT",Flathead County,2023-03-31,-1.1,-1.5,3.0
84997,20743,61467,zip,IL,IL,Oneida,"Galesburg, IL",Knox County,2023-03-31,0.5,-0.2,0.1
78104,20743,46348,zip,IN,IN,La Crosse,"Michigan City-La Porte, IN",La Porte County,2023-03-31,0.3,0.1,2.2
79836,20752,49640,zip,MI,MI,Honor,"Traverse City, MI",Benzie County,2023-03-31,-0.4,-1.2,1.8
96639,20757,92091,zip,CA,CA,Rancho Santa Fe,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2023-03-31,0.5,0.6,1.2
77340,20757,44826,zip,OH,OH,Collins,"Norwalk, OH",Huron County,2023-03-31,0.6,0.1,-0.1
87212,20763,66531,zip,KS,KS,Riley,"Manhattan, KS",Riley County,2023-03-31,0.3,0.1,0.4
88424,20763,70031,zip,LA,LA,Ama,"New Orleans-Metairie, LA",Saint Charles Parish,2023-03-31,1.3,1.4,0.4
78932,20763,48050,zip,MI,MI,New Haven,"Detroit-Warren-Dearborn, MI",Macomb County,2023-03-31,0.2,0.1,0.6
72149,20766,32694,zip,FL,FL,Waldo,"Gainesville, FL",Alachua County,2023-03-31,1.2,1.2,3.9
81132,20766,53001,zip,WI,WI,Scott,"Sheboygan, WI",Sheboygan County,2023-03-31,-0.1,-0.6,-0.2
85489,20766,62440,zip,IL,IL,Lerna,"Charleston-Mattoon, IL",Coles County,2023-03-31,0.3,0.3,-0.6
85506,20766,62461,zip,IL,IL,Shumway,"Effingham, IL",Effingham County,2023-03-31,0.8,1.4,1.5
97146,20772,93202,zip,CA,CA,Hanford,"Hanford-Corcoran, CA",Kings County,2023-03-31,0.5,0.3,1.6
69254,20772,27242,zip,NC,NC,Eagle Springs,"Pinehurst-Southern Pines, NC",Moore County,2023-03-31,0.5,1.3,4.0
69633,20772,27959,zip,NC,NC,Nags Head,"Kill Devil Hills, NC",Dare County,2023-03-31,0.5,1.0,3.9
70768,20772,29922,zip,SC,SC,Garnett,"Hilton Head Island-Bluffton, SC",Jasper County,2023-03-31,4.4,4.2,7.0
68634,20772,25515,zip,WV,WV,Gallipolis Ferry,"Point Pleasant, WV-OH",Mason County,2023-03-31,-0.7,-1.0,0.0
76817,20779,43735,zip,OH,OH,East Fultonham,"Zanesville, OH",Muskingum County,2023-03-31,-0.7,-1.3,2.2
60433,20784,06777,zip,CT,CT,New Preston,"Torrington, CT",Litchfield County,2023-03-31,0.0,-0.2,0.5
67447,20784,22940,zip,VA,VA,Free Union,"Charlottesville, VA",Albemarle County,2023-03-31,-0.3,-0.6,0.5
74501,20784,37828,zip,TN,TN,Norris,"Knoxville, TN",Anderson County,2023-03-31,0.9,1.2,3.7
79854,20789,49664,zip,MI,MI,Maple City,"Traverse City, MI",Leelanau County,2023-03-31,0.2,-0.2,2.7
89149,20791,71652,zip,AR,AR,Kingsland,"Pine Bluff, AR",Cleveland County,2023-03-31,0.8,-0.5,-3.0
70974,20791,30234,zip,GA,GA,Jenkinsburg,"Atlanta-Sandy Springs-Alpharetta, GA",Butts County,2023-03-31,0.2,-0.1,1.5
87070,20797,66056,zip,KS,KS,Mound City,"Kansas City, MO-KS",Linn County,2023-03-31,-3.6,-4.8,-4.8
91145,20797,75943,zip,TX,TX,Douglass,"Nacogdoches, TX",Nacogdoches County,2023-03-31,0.3,0.1,0.8
77612,20797,45351,zip,OH,OH,Osgood,"Greenville, OH",Darke County,2023-03-31,0.3,0.3,1.3
77469,20803,45148,zip,OH,OH,Midland,"Wilmington, OH",Clinton County,2023-03-31,0.7,0.6,2.4
81209,20803,53093,zip,WI,WI,Lyndon,"Sheboygan, WI",Sheboygan County,2023-03-31,-0.3,-0.9,-0.7
81345,20803,53517,zip,WI,WI,Vermont,"Madison, WI",Dane County,2023-03-31,0.4,0.3,0.7
94523,20809,84306,zip,UT,UT,Collinston,"Ogden-Clearfield, UT",Box Elder County,2023-03-31,-0.4,-0.5,2.8
72399,20809,33070,zip,FL,FL,Tavernier,"Key West, FL",Monroe County,2023-03-31,0.1,0.2,3.8
82019,20809,54979,zip,WI,WI,Van Dyne,"Fond du Lac, WI",Fond du Lac County,2023-03-31,0.4,0.2,1.0
100092,20816,99115,zip,WA,WA,Coulee City,"Moses Lake, WA",Grant County,2023-03-31,0.2,0.0,3.2
79210,20822,48440,zip,MI,MI,Metamora,"Detroit-Warren-Dearborn, MI",Lapeer County,2023-03-31,-0.5,-1.1,0.0
63048,20829,13315,zip,NY,NY,Burlington Flats,"Oneonta, NY",Otsego County,2023-03-31,0.2,-0.5,-0.8
70962,20829,30216,zip,GA,GA,Flovilla,"Atlanta-Sandy Springs-Alpharetta, GA",Butts County,2023-03-31,-0.2,-0.9,1.2
76822,20829,43746,zip,OH,OH,Hopewell,"Zanesville, OH",Muskingum County,2023-03-31,1.1,1.4,2.9
100121,20832,99148,zip,WA,WA,Loon Lake,"Spokane-Spokane Valley, WA",Stevens County,2023-03-31,-0.3,-0.5,2.3
66520,20832,20629,zip,MD,MD,Dowell,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Calvert County,2023-03-31,0.8,1.0,-0.1
99104,20835,97137,zip,OR,OR,Saint Paul,"Salem, OR",Marion County,2023-03-31,0.3,0.4,0.8
65235,20835,17876,zip,PA,PA,Shamokin Dam,"Selinsgrove, PA",Snyder County,2023-03-31,0.2,-0.9,-0.9
80127,20835,50070,zip,IA,IA,Dexter,"Des Moines-West Des Moines, IA",Dallas County,2023-03-31,1.2,1.1,1.7
91382,20843,76389,zip,TX,TX,Windthorst,"Wichita Falls, TX",Archer County,2023-03-31,0.1,-0.2,0.3
59903,20843,05459,zip,VT,VT,Highgate,"Burlington-South Burlington, VT",Franklin County,2023-03-31,0.4,0.6,1.8
59957,20843,05658,zip,VT,VT,Marshfield,"Barre, VT",Washington County,2023-03-31,0.1,-0.6,0.2
89408,20847,72142,zip,AR,AR,Lonoke,"Little Rock-North Little Rock-Conway, AR",Lonoke County,2023-03-31,0.8,0.5,0.1
90238,20847,74026,zip,OK,OK,Davenport,"Oklahoma City, OK",Lincoln County,2023-03-31,0.4,-1.6,0.7
97149,20847,93205,zip,CA,CA,Bodfish,"Bakersfield, CA",Kern County,2023-03-31,-0.1,-0.8,0.5
65174,20847,17764,zip,PA,PA,Renovo,"Lock Haven, PA",Clinton County,2023-03-31,-1.6,-2.7,-3.0
75427,20847,39769,zip,MS,MS,Sturgis,"Starkville, MS",Oktibbeha County,2023-03-31,1.6,1.6,0.3
65548,20854,18629,zip,PA,PA,Mehoopany,"Scranton--Wilkes-Barre, PA",Wyoming County,2023-03-31,2.0,2.2,1.8
92918,20858,79350,zip,TX,TX,New Deal,"Lubbock, TX",Lubbock County,2023-03-31,0.2,-0.3,0.8
76222,20860,42079,zip,KY,KY,Sedalia,"Mayfield, KY",Graves County,2023-03-31,-1.2,-1.5,1.5
78240,20860,46745,zip,IN,IN,Hoagland,"Fort Wayne, IN",Allen County,2023-03-31,1.5,2.0,3.7
67437,20863,22922,zip,VA,VA,Arrington,"Charlottesville, VA",Nelson County,2023-03-31,0.5,0.8,1.0
68066,20863,24258,zip,VA,VA,Bristol,"Kingsport-Bristol, TN-VA",Scott County,2023-03-31,0.2,0.2,3.1
79457,20863,48886,zip,MI,MI,Lakeview,"Grand Rapids-Kentwood, MI",Montcalm County,2023-03-31,-0.1,-1.1,-0.6
79813,20863,49616,zip,MI,MI,Benzonia,"Traverse City, MI",Benzie County,2023-03-31,-0.4,-1.0,1.9
86742,20868,65256,zip,MO,MO,Harrisburg,"Columbia, MO",Boone County,2023-03-31,0.0,0.4,2.8
96763,20868,92258,zip,CA,CA,Desert Hot Springs,"Riverside-San Bernardino-Ontario, CA",Riverside County,2023-03-31,-1.7,-4.2,-0.8
85422,20868,62324,zip,IL,IL,,"Quincy, IL-MO",Adams County,2023-03-31,2.3,3.1,1.7
60766,20874,07717,zip,NJ,NJ,Avon by the Sea,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,2023-03-31,0.5,0.2,0.2
68141,20874,24437,zip,VA,VA,Fort Defiance,"Staunton, VA",Augusta County,2023-03-31,0.2,0.0,0.6
72937,20874,33956,zip,FL,FL,Saint James City,"Cape Coral-Fort Myers, FL",Lee County,2023-03-31,-2.3,-3.7,-0.9
78221,20874,46705,zip,IN,IN,Ashley,"Auburn, IN",De Kalb County,2023-03-31,0.4,0.5,1.5
86659,20880,65032,zip,MO,MO,Eugene,"Jefferson City, MO",Cole County,2023-03-31,1.2,1.3,2.8
82943,20880,56571,zip,MN,MN,Battle Lake,"Fergus Falls, MN",Otter Tail County,2023-03-31,0.5,0.6,2.2
83492,20880,58051,zip,ND,ND,Kindred,"Fargo, ND-MN",Cass County,2023-03-31,0.3,0.0,-1.6
82533,20884,55974,zip,MN,MN,Spring Grove,"La Crosse-Onalaska, WI-MN",Houston County,2023-03-31,0.9,1.0,1.4
98439,20884,95830,zip,CA,CA,,"Sacramento-Roseville-Folsom, CA",Sacramento County,2023-03-31,0.3,-0.3,-0.8
96862,20889,92401,zip,CA,CA,San Bernardino,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2023-03-31,-0.1,-1.1,0.7
100218,20889,99402,zip,WA,WA,Anatone,"Lewiston, ID-WA",Asotin County,2023-03-31,0.0,-0.9,1.9
77409,20889,45032,zip,OH,OH,Harveysburg,"Cincinnati, OH-KY-IN",Warren County,2023-03-31,-0.2,-0.8,0.4
74601,20894,38030,zip,TN,TN,Finley,"Dyersburg, TN",Dyer County,2023-03-31,-0.1,-0.2,-0.4
85127,20897,61741,zip,IL,IL,Forrest,"Pontiac, IL",Livingston County,2023-03-31,-0.2,-0.8,-1.5
74047,20897,36785,zip,AL,AL,,"Montgomery, AL",Lowndes County,2023-03-31,4.7,4.2,4.1
86661,20903,65035,zip,MO,MO,Freeburg,"Jefferson City, MO",Osage County,2023-03-31,2.8,4.0,5.1
99429,20903,97824,zip,OR,OR,Cove,"La Grande, OR",Union County,2023-03-31,0.7,0.7,2.0
71642,20903,31733,zip,GA,GA,Chula,"Tifton, GA",Tift County,2023-03-31,0.3,0.1,0.8
92118,20908,77837,zip,TX,TX,Calvert,"College Station-Bryan, TX",Robertson County,2023-03-31,0.2,-1.7,-3.9
63066,20910,13334,zip,NY,NY,Eaton,"Syracuse, NY",Madison County,2023-03-31,-0.6,-0.8,0.0
95543,20915,88049,zip,NM,NM,Hanover,"Silver City, NM",Grant County,2023-03-31,-0.1,-0.6,-0.1
79753,20915,49440,zip,MI,MI,Muskegon,"Muskegon, MI",Muskegon County,2023-03-31,1.6,1.5,3.7
82789,20922,56330,zip,MN,MN,Foreston,"Minneapolis-St. Paul-Bloomington, MN-WI",Mille Lacs County,2023-03-31,0.7,0.7,-1.2
85281,20922,62037,zip,IL,IL,Grafton,"St. Louis, MO-IL",Jersey County,2023-03-31,0.1,-0.7,0.4
86447,20922,64444,zip,MO,MO,,"Kansas City, MO-KS",Platte County,2023-03-31,2.6,3.7,4.8
62392,20928,12092,zip,NY,NY,Howes Cave,"Albany-Schenectady-Troy, NY",Schoharie County,2023-03-31,-0.2,-0.9,-0.7
76630,20928,43322,zip,OH,OH,Green Camp,"Marion, OH",Marion County,2023-03-31,-0.1,0.0,1.1
74328,20933,37356,zip,TN,TN,Monteagle,"Chattanooga, TN-GA",Marion County,2023-03-31,0.6,1.2,3.7
81637,20933,54247,zip,WI,WI,Whitelaw,"Manitowoc, WI",Manitowoc County,2023-03-31,0.0,-0.3,1.3
85266,20933,62021,zip,IL,IL,Dorsey,"St. Louis, MO-IL",Madison County,2023-03-31,0.4,0.2,1.2
87716,20940,67671,zip,KS,KS,Victoria,"Hays, KS",Ellis County,2023-03-31,4.0,5.8,8.4
76224,20940,42082,zip,KY,KY,Symsonia,"Mayfield, KY",Graves County,2023-03-31,-0.7,-0.7,0.9
68641,20943,25529,zip,WV,WV,Alum Creek,"Charleston, WV",Boone County,2023-03-31,0.3,0.1,0.2
85859,20949,63013,zip,MO,MO,Beaufort,"St. Louis, MO-IL",Franklin County,2023-03-31,3.1,4.4,4.3
65926,20949,19437,zip,PA,PA,Gwynedd Valley,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,2023-03-31,0.3,0.0,0.9
76204,20949,42049,zip,KY,KY,Hazel,"Murray, KY",Calloway County,2023-03-31,0.0,0.6,7.0
78546,20949,47345,zip,IN,IN,Greens Fork,"Richmond, IN",Wayne County,2023-03-31,2.7,4.0,3.9
79809,20949,49612,zip,MI,MI,Alden,"Traverse City, MI",Kalkaska County,2023-03-31,0.0,-0.7,1.8
85541,20949,62530,zip,IL,IL,Divernon,"Springfield, IL",Sangamon County,2023-03-31,-1.1,-2.6,-2.9
65450,20959,18371,zip,PA,PA,Bushkill,"New York-Newark-Jersey City, NY-NJ-PA",Pike County,2023-03-31,0.1,-0.6,-1.2
73961,20959,36602,zip,AL,AL,Mobile,"Mobile, AL",Mobile County,2023-03-31,0.5,0.7,1.8
80118,20959,50061,zip,IA,IA,Cumming,"Des Moines-West Des Moines, IA",Madison County,2023-03-31,0.3,0.4,0.5
64278,20964,15732,zip,PA,PA,Creekside,"Indiana, PA",Indiana County,2023-03-31,-0.2,-1.1,-2.6
67995,20964,24122,zip,VA,VA,Montvale,"Lynchburg, VA",Bedford County,2023-03-31,-0.1,-0.4,1.1
70161,20964,28717,zip,NC,NC,Cashiers,"Cullowhee, NC",Jackson County,2023-03-31,0.6,1.2,4.5
87537,20970,67330,zip,KS,KS,Altamont,"Parsons, KS",Labette County,2023-03-31,2.5,4.1,8.4
91472,20970,76554,zip,TX,TX,Little River Academy,"Killeen-Temple, TX",Bell County,2023-03-31,0.3,0.1,3.2
100108,20970,99133,zip,WA,WA,Grand Coulee,"Moses Lake, WA",Grant County,2023-03-31,0.2,-0.5,3.8
77921,20970,46035,zip,IN,IN,Colfax,"Frankfort, IN",Clinton County,2023-03-31,0.5,0.1,2.0
85898,20970,63060,zip,MO,MO,Lonedell,"St. Louis, MO-IL",Franklin County,2023-03-31,2.5,3.4,3.3
87664,20978,67570,zip,KS,KS,Pretty Prairie,"Hutchinson, KS",Reno County,2023-03-31,,7.1,8.0
97145,20978,93201,zip,CA,CA,Alpaugh,"Visalia, CA",Tulare County,2023-03-31,-0.2,-0.8,1.7
78377,20978,46974,zip,IN,IN,Roann,"Wabash, IN",Wabash County,2023-03-31,0.8,1.1,1.6
80993,20978,52533,zip,IA,IA,Batavia,"Fairfield, IA",Jefferson County,2023-03-31,1.3,2.2,2.6
80088,20983,50028,zip,IA,IA,Baxter,"Des Moines-West Des Moines, IA",Jasper County,2023-03-31,1.9,1.8,3.5
417449,20983,85192,zip,AZ,AZ,,"Phoenix-Mesa-Chandler, AZ",Pinal County,2023-03-31,5.4,5.0,7.5
70686,20983,29717,zip,SC,SC,Hickory Grove,"Charlotte-Concord-Gastonia, NC-SC",York County,2023-03-31,0.5,-0.5,2.0
93822,20987,81624,zip,CO,CO,Collbran,"Grand Junction, CO",Mesa County,2023-03-31,0.6,0.9,2.6
88763,20990,70733,zip,LA,LA,French Settlement,"Baton Rouge, LA",Livingston Parish,2023-03-31,-0.2,-1.2,-2.3
81056,20995,52639,zip,IA,IA,Montrose,"Fort Madison-Keokuk, IA-IL-MO",Lee County,2023-03-31,0.2,-0.4,0.7
82430,20995,55758,zip,MN,MN,Buhl,"Duluth, MN-WI",Saint Louis County,2023-03-31,3.2,5.8,1.4
79357,20995,48747,zip,MI,MI,,"Bay City, MI",Bay County,2023-03-31,0.1,0.1,1.2
93444,21000,80520,zip,CO,CO,Firestone,"Greeley, CO",Weld County,2023-03-31,0.0,-0.3,-0.3
59958,21000,05660,zip,VT,VT,Moretown,"Barre, VT",Washington County,2023-03-31,1.2,1.2,1.8
63549,21002,14477,zip,NY,NY,Kent,"Rochester, NY",Orleans County,2023-03-31,0.3,0.5,0.9
63864,21002,15053,zip,PA,PA,Joffre,"Pittsburgh, PA",Washington County,2023-03-31,-0.9,-1.2,-2.0
91391,21006,76432,zip,TX,TX,Blanket,"Brownwood, TX",Brown County,2023-03-31,-0.4,-1.0,0.3
64560,21006,16351,zip,PA,PA,Tidioute,"Warren, PA",Warren County,2023-03-31,-1.4,-2.3,-1.0
65175,21006,17765,zip,PA,PA,Roaring Branch,"Williamsport, PA",Lycoming County,2023-03-31,1.3,1.7,-0.3
100190,21011,99330,zip,WA,WA,Eltopia,"Kennewick-Richland, WA",Franklin County,2023-03-31,0.0,0.8,2.5
60914,21011,08019,zip,NJ,NJ,Washington Township,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,2023-03-31,0.9,0.8,0.5
75912,21011,41083,zip,KY,KY,Ghent,"Cincinnati, OH-KY-IN",Gallatin County,2023-03-31,-0.3,-0.3,1.6
58857,21018,02670,zip,MA,MA,Dennis,"Barnstable Town, MA",Barnstable County,2023-03-31,0.2,0.3,1.5
82425,21018,55751,zip,MN,MN,Iron,"Duluth, MN-WI",Saint Louis County,2023-03-31,0.3,0.1,1.4
82779,21018,56319,zip,MN,MN,Carlos,"Alexandria, MN",Douglas County,2023-03-31,-0.1,-0.5,0.2
86098,21018,63546,zip,MO,MO,,"Kirksville, MO",Adair County,2023-03-31,0.7,-0.1,2.7
69136,21029,26763,zip,WV,WV,Fort Ashby,"Winchester, VA-WV",Hampshire County,2023-03-31,0.6,0.4,0.8
81584,21029,54149,zip,WI,WI,Mountain,"Green Bay, WI",Oconto County,2023-03-31,-0.5,-1.0,-0.1
85111,21031,61725,zip,IL,IL,Carlock,"Peoria, IL",Woodford County,2023-03-31,1.9,2.5,0.6
64792,21037,16874,zip,PA,PA,Snow Shoe,"State College, PA",Centre County,2023-03-31,0.4,-0.1,0.1
69617,21037,27938,zip,NC,NC,Gatesville,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2023-03-31,1.8,2.1,1.5
69644,21037,27973,zip,NC,NC,Shawboro,"Virginia Beach-Norfolk-Newport News, VA-NC",Currituck County,2023-03-31,0.4,0.3,0.3
84180,21037,59758,zip,MT,MT,West Yellowstone,"Bozeman, MT",Gallatin County,2023-03-31,0.0,-0.2,1.8
76585,21037,43217,zip,OH,OH,,"Columbus, OH",Franklin County,2023-03-31,2.3,3.7,5.4
82991,21046,56655,zip,MN,MN,Longville,"Brainerd, MN",Cass County,2023-03-31,-0.2,0.0,1.8
63093,21046,13402,zip,NY,NY,Madison,"Syracuse, NY",Madison County,2023-03-31,-0.3,-0.5,-0.2
65295,21046,17985,zip,PA,PA,Zion Grove,"Bloomsburg-Berwick, PA",Columbia County,2023-03-31,0.3,0.0,-0.8
94232,21054,83624,zip,ID,ID,Grand View,"Boise City, ID",Owyhee County,2023-03-31,3.7,4.2,7.9
59946,21054,05647,zip,VT,VT,Cabot,"Barre, VT",Washington County,2023-03-31,1.1,0.7,0.9
67985,21054,24102,zip,VA,VA,Henry,"Roanoke, VA",Franklin County,2023-03-31,0.0,-0.1,1.3
90426,21059,74470,zip,OK,OK,Webbers Falls,"Muskogee, OK",Muskogee County,2023-03-31,1.2,1.8,4.5
92829,21059,79098,zip,TX,TX,Wildorado,"Hereford, TX",Deaf Smith County,2023-03-31,-2.0,-4.8,0.4
67384,21059,22738,zip,VA,VA,Aroda,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Madison County,2023-03-31,0.2,-0.2,-0.3
81871,21059,54748,zip,WI,WI,Jim Falls,"Eau Claire, WI",Chippewa County,2023-03-31,0.0,0.0,1.0
83421,21059,57745,zip,SD,SD,Hill City,"Rapid City, SD",Pennington County,2023-03-31,0.8,1.1,2.6
83494,21059,58053,zip,ND,ND,Lidgerwood,"Wahpeton, ND-MN",Richland County,2023-03-31,-1.3,-2.7,-0.7
84995,21066,61465,zip,IL,IL,Windsor,"Davenport-Moline-Rock Island, IA-IL",Mercer County,2023-03-31,-0.7,-1.4,-1.8
85206,21066,61864,zip,IL,IL,Philo,"Champaign-Urbana, IL",Champaign County,2023-03-31,-0.5,-1.4,-1.4
81555,21066,54104,zip,WI,WI,Athelstane,"Marinette, WI-MI",Marinette County,2023-03-31,-1.2,-2.1,-0.2
75276,21072,39363,zip,MS,MS,Stonewall,"Meridian, MS",Clarke County,2023-03-31,-0.3,-1.6,-2.7
80017,21072,49893,zip,MI,MI,Wallace,"Marinette, WI-MI",Menominee County,2023-03-31,-0.6,-1.0,0.4
89851,21072,73014,zip,OK,OK,,"Oklahoma City, OK",Canadian County,2023-03-31,,7.4,8.2
62218,21076,11739,zip,NY,NY,Great River,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2023-03-31,0.4,-0.8,-0.4
74038,21076,36767,zip,AL,AL,Orrville,"Selma, AL",Dallas County,2023-03-31,0.6,0.5,-4.5
77278,21076,44669,zip,OH,OH,Paris,"Canton-Massillon, OH",Stark County,2023-03-31,0.4,0.3,1.0
78277,21076,46794,zip,IN,IN,Wawaka,"Kendallville, IN",Noble County,2023-03-31,1.1,1.3,2.8
76360,21082,42436,zip,KY,KY,Manitou,"Madisonville, KY",Hopkins County,2023-03-31,-0.1,-0.3,1.4
99653,21082,98241,zip,WA,WA,,"Seattle-Tacoma-Bellevue, WA",Snohomish County,2023-03-31,-0.3,-0.9,-0.9
97877,21089,94937,zip,CA,CA,Point Reyes Station,"San Francisco-Oakland-Berkeley, CA",Marin County,2023-03-31,-0.1,-1.1,-1.9
99908,21089,98605,zip,WA,WA,Bingen,"Portland-Vancouver-Hillsboro, OR-WA",Skamania County,2023-03-31,0.6,0.1,-1.1
62421,21089,12140,zip,NY,NY,Poestenkill,"Albany-Schenectady-Troy, NY",Rensselaer County,2023-03-31,0.4,0.3,0.2
79581,21089,49095,zip,MI,MI,Vandalia,"South Bend-Mishawaka, IN-MI",Cass County,2023-03-31,-0.1,-1.0,0.7
85028,21097,61526,zip,IL,IL,Edelstein,"Peoria, IL",Peoria County,2023-03-31,0.5,0.1,-0.6
76814,21097,43732,zip,OH,OH,Cumberland,"Cambridge, OH",Guernsey County,2023-03-31,0.1,0.2,0.8
91488,21102,76578,zip,TX,TX,Thrall,"Austin-Round Rock-Georgetown, TX",Williamson County,2023-03-31,-0.2,-1.7,0.2
79894,21102,49724,zip,MI,MI,Dafter,"Sault Ste. Marie, MI",Chippewa County,2023-03-31,0.1,-0.4,1.1
79967,21102,49821,zip,MI,MI,Daggett,"Marinette, WI-MI",Menominee County,2023-03-31,-5.8,-8.9,-4.2
63685,21110,14723,zip,NY,NY,Cherry Creek,"Jamestown-Dunkirk-Fredonia, NY",Chautauqua County,2023-03-31,0.3,0.9,3.0
62418,21115,12137,zip,NY,NY,Pattersonville,"Albany-Schenectady-Troy, NY",Schenectady County,2023-03-31,0.4,0.0,-0.3
76651,21115,43347,zip,OH,OH,Rushsylvania,"Bellefontaine, OH",Logan County,2023-03-31,0.5,0.3,1.1
88774,21122,70749,zip,LA,LA,Jarreau,"Baton Rouge, LA",Pointe Coupee Parish,2023-03-31,-1.7,-3.3,-3.9
64011,21122,15311,zip,PA,PA,Amity,"Pittsburgh, PA",Washington County,2023-03-31,0.0,-0.1,0.0
69648,21122,27979,zip,NC,NC,Sunbury,"Virginia Beach-Norfolk-Newport News, VA-NC",Gates County,2023-03-31,1.9,2.5,2.4
76699,21122,43464,zip,OH,OH,Vickery,"Fremont, OH",Sandusky County,2023-03-31,-0.2,-0.9,0.9
76951,21122,44032,zip,OH,OH,Dorset,"Ashtabula, OH",Ashtabula County,2023-03-31,0.0,0.0,1.0
86058,21130,63448,zip,MO,MO,La Grange,"Quincy, IL-MO",Lewis County,2023-03-31,0.4,0.4,-0.6
94711,21130,84781,zip,UT,UT,Pine Valley,"St. George, UT",Washington County,2023-03-31,0.0,-0.2,1.0
58334,21130,01339,zip,MA,MA,Hawley,"Springfield, MA",Franklin County,2023-03-31,0.1,-0.3,-0.3
67465,21130,22969,zip,VA,VA,Shipman,"Charlottesville, VA",Nelson County,2023-03-31,0.3,0.1,0.5
90557,21136,74852,zip,OK,OK,Macomb,"Shawnee, OK",Pottawatomie County,2023-03-31,-0.1,-0.3,2.9
92053,21136,77597,zip,TX,TX,Wallisville,"Houston-The Woodlands-Sugar Land, TX",Chambers County,2023-03-31,-0.5,-1.1,-0.3
64097,21136,15443,zip,PA,PA,Adah,"Pittsburgh, PA",Fayette County,2023-03-31,0.7,1.2,1.1
